Company Name,Latitude,Longitude,Street,City,County,State,Confidence,Original Address
"Metro Strategies Group, LLC",41.830209,-88.03131,1901 Butterfield Rd,Downers Grove,DuPage County,IL,High,"1901 Butterfield Rd, Ste 260, Downers Grove, IL"
"Metromex Contractors, Inc.",41.793937,-87.854884,9550 Sergo Dr,McCook,Cook County,IL,High,"9550 Sergo Dr, Suite 100, Mccook, IL"
Metroparts LLC,39.197617,-84.363364,7481 S Mingo Ln,Cincinnati,Hamilton County,OH,High,"PO Box 43542/7481 S Mingo, Cincinnati, OH"
"Metropolitan 1, LLC",41.897584,-87.653067,1024 W Fry St,Chicago,Cook County,IL,High,"1024 W Fry St, Suite 101, Chicago, IL"
"Metropolitan Steel, Inc.",41.5735599,-87.5702612,1931 177th St,Lansing,Cook County,IL,High,"1931 E 177th St, Lansing, IL"
Mettacite LLC,41.881476,-87.62494,18 S Michigan Ave,Chicago,Cook County,IL,High,"18 S Michigan, 1200, Chicago, IL"
Meurer & Sons Plumbing & Heating Co.,41.5966,-88.034774,1129 E 9th St,Lockport,Will County,IL,High,"1129 E 9th St, Po Box 192, Lockport, IL"
"Mexpress, Inc.",41.84596,-88.017863,100 W 22nd St,Lombard,DuPage County,IL,High,"100 W 22nd St Suite 10, Lombard, IL"
"Mexus Cable Communications, Inc.",41.940908,-87.743224,3300 N Knox Ave,Chicago,Cook County,IL,High,"3300 North Knox, Chicago, IL"
"Meyer Wholesale Group, Inc.",41.881297,-87.866445,2740 Washington Blvd,Bellwood,Cook County,IL,High,"2740 W Washington Blvd, Suite B, Bellwood, IL"
"Meyer, Scherer & Rockcastle, Ltd",44.978138,-93.269949,510 Marquette Ave,Minneapolis,Hennepin County,MN,High,"510 Marquette Ave S Suite 200, Suite 200, Minneapolis, MN"
Michael Lewis,41.989982,-87.717271,3525 W Peterson Ave,Chicago,Cook County,IL,High,"3525 W Peterson Ave, Suite 210, Chicago, IL"
Michelmann Steel Construction Company,39.93275,-91.413916,137 N 2nd St,Quincy,Adams County,IL,High,"137 North Second Street, Quincy, IL"
"Microland, Inc.DBA Consulting Group Incorporated",41.713177,-87.936672,9655 Pacific Ct,Burr Ridge,DuPage County,IL,High,"9655 Pacific Court, Burr Ridge, IL"
"Mid States Rebar and Supply, Inc.",41.965338,-91.870257,3221 73rd St,Atkins,Benton County,IA,High,"3221 73rd Street, Atkins, IA"
"Mid-America Steel Erectors, Inc.",41.925823,-88.2542,719 Pheasant Trail,St Charles,Kane County,IL,High,"719 Pheasant Trail, St. Charles, IL"
"Mid-Central Medical, Inc.",39.51686694,-89.76603212,446 Bob O Link Ln,Virden,Macoupin County,IL,Low,"PO Box 446, Virden, IL"
"Mid-City Heating And Air Conditioning, Inc.",41.744786,-87.683012,8156 S Western Ave,Chicago,Cook County,IL,High,"8156 South Western Avenue, Chicago, IL"
"Mid-West Moving & Storage, Inc.",42.006869,-87.978597,1255 Tonne Rd,Elk Grove Village,Cook County,IL,High,"1255 Tonne Rd, Elk Grove Village, IL"
"Midco Electric Supply, Inc.",41.555474,-87.816548,8150 185th St,Tinley Park,Cook County,IL,High,"8150 W 185th St Suite H, Tinley Park, IL"
Middle Class Movers Incorporated,41.750035,-87.66806,1755 W 79th St,Chicago,Cook County,IL,High,"1755 W 79thst, Chicago, IL"
Middleton Construction Consulting of Illinois LLC,41.981154,-87.863004,5600 N River Rd,Rosemont,Cook County,IL,High,"5600 N River Rd Suite 950, Suite 950, Rosemont, IL"
Midpack Corporation,41.981775,-87.709177,5514 N Kedzie Ave,Chicago,Cook County,IL,High,"5514 North Kedzie Avenue, Chicago, IL"
"Midstate Collection Solutions, Inc.",40.110618,-88.280776,2009 Round Barn Rd,Champaign,Champaign County,IL,High,"2009 Round Barn Rd, Suite B, Champaign, IL"
"Midway Contracting Group, LLC.",41.570001,-87.798613,7413 Duvan Dr,Tinley Park,Cook County,IL,High,"7413 Duvan Drive, Unit 2A, Tinley Park, IL"
"Midway Industrial Equipment, Inc",41.785676,-88.46111,660 Heartland Dr,Sugar Grove,Kane County,IL,High,"660 Heartland Drive, Sugar Grove, IL"
"Midway Restaurant Development, Ltd.",41.787968,-87.742001,5757 S Cicero Ave,Chicago,Cook County,IL,High,"5757 S Cicero Ave (Midway Airport), Chicago, IL"
Midway Vending Services,41.597383,-87.587232,1221 E 164th St,South Holland,Cook County,IL,High,"1221 E 164th St, South Holland, IL"
"Midwest Business Consulting, LLC",41.7715,-87.744761,6640 S Cicero Ave,Bedford Park,,IL,High,"6640 S Cicero Ave, Suite 204, Bedford Park, IL"
"Midwest Business Systems, Inc.",41.9611045,-87.7463353,4710 W Montrose Ave,Chicago,Cook County,IL,High,"4710 W Monrose Ave, Chicago, IL"
Midwest Construction Services & Products,38.1446567,-90.4654567,13219 State Road CC,De Soto,Jefferson County,MO,High,"13219 State Rd Cc, Desoto, MO"
Midwest Drywall and Acoustical C Inc,42.209532,-88.557875,8125 S Grant Hwy,Marengo,McHenry County,IL,High,"8125 S Grant Hwy, Marengo, IL"
Midwest Educational Furnishings Inc.,42.171276,-88.046613,21191 N Valley Rd,Kildeer,Lake County,IL,High,"21191 N Valley Road, Kildeer, IL"
"Midwest Global Group, Inc.",41.757974,-88.241358,3015 E New York St,Aurora,Kane County,IL,High,"3015 E New York Street, Suite A2, No 129, Aurora, IL"
"Midwest Interstate Technologies, Inc",41.706396,-87.667559,1811 W 103rd St,Chicago,Cook County,IL,High,"1811 W 103rd St, Chicago, IL"
"Midwest Mailing & Shipping Systems, Inc.",40.501478,-88.925466,3006 Gill St,Bloomington,McLean County,IL,High,"3006 Gill Street, Suite A, Bloomington, IL"
"Midwest Mowing, Inc.",39.03673172,-90.13916779,,Brighton,Macoupin County,IL,Medium,"PO Box 22, Brighton, IL"
Midwest Public Safety Psychological Services LTD,41.888424,-87.802193,1053 Lake St,Oak Park,Cook County,IL,High,"1053 Lake St, Suite 3, Oak Park, IL"
"Midwest REM Enterprises, Inc.",41.9058117,-87.8680183,2601 W Le Moyne Ave,Melrose Park,Cook County,IL,High,"2601 W Lemoyne Ave, Melrose Park, IL"
"Midwest Underground, LLC",38.4970227,-89.770282,7627 Richter Rd,Mascoutah,St. Clair County,IL,High,"7627 Richter Rd, Mascoutah, IL"
"Midwestern Electric Co., Inc.",41.6065535,-87.6949233,15550 Kedzie Ave,Markham,Cook County,IL,High,"15550 South Kedzie, Markham, IL"
"Mier Consulting Group, Inc.",41.699814,-87.678635,10637 S Oakley Ave,Chicago,Cook County,IL,High,"10637 S Oakley Ave, Chicago, IL"
Milady Construction Inc.,41.715651,-87.69554,2928 W 98th St,Evergreen Park,Cook County,IL,High,"2928 W 98th Street, Evergreen Park, IL"
Miles Design Co.,39.9280617,-91.3676117,3001 Lincoln Hill NE,Quincy,Adams County,IL,High,"3001 Lincoln Hill Ne, Quincy, IL"
Miles Development Inc,41.747965,-87.655235,8020 S Elizabeth St,Chicago,Cook County,IL,High,"8020 South Elizabeth St, Chicago, IL"
Miles Xpress Inc.,41.8008467,-87.648355,914 W 51st Pl,Chicago,Cook County,IL,High,"914 W 51st Place, Chicago, IL"
Milgistics LLC,41.414568,-87.550164,2603 E Royal Ridge Dr,Crete,Will County,IL,High,"2603 East Royal Ridge Drive, Crete, Il, Usa, Crete, IL"
"Milhouse Construction, Inc.",41.877433,-87.625584,333 S Wabash Ave,Chicago,Cook County,IL,High,"333 S Wabash Ave, Suite 2901, Chicago, IL"
"Milhouse Engineering and Construction, Inc",41.877433,-87.625584,333 S Wabash Ave,Chicago,Cook County,IL,High,"333 S Wabash Ave, Suite 2901, Chicago, IL"
"Milhouse Snow, LLC",41.877433,-87.625584,333 S Wabash Ave,Chicago,Cook County,IL,High,"333 S Wabash Ave, Suite 2901, Chicago, IL"
"Millar Construction, Inc.",40.310316,-88.157843,122 E Sangamon Ave,Rantoul,Champaign County,IL,High,"122 E Sangamon Ave, Rantoul, IL"
Millennia Health LLC,41.74939,-88.031651,7530 Woodward Ave,Woodridge,DuPage County,IL,High,"7530 Woodward Ave, Suite P, Woodridge, IL"
"Millennia Professional Services of Illinois, Ltd.",41.808372,-88.046468,2600 Warrenville Rd,Downers Grove,DuPage County,IL,High,"2600 Warrenville Road, Suite 203, Downers Grove, IL"
Millennial Enterprises,41.866045,-87.685716,1211 S Western Ave,Chicago,Cook County,IL,High,"1211 S Western Ave, Suite 206 B, Chicago, IL"
Millennium Construction LLC,38.629462,-89.876668,819 O'Fallon Troy Rd,Lebanon,St. Clair County,IL,High,"819 O'Fallon Troy Road, Lebanon, IL"
Millennium Contracting Co,41.988706,-87.74461,5933 N Knox Ave,Chicago,Cook County,IL,High,"5933 N Knox Ave, Chicago, IL"
Miller Enterprise Group LLC,38.632615,-90.214188,2345 Pine St,St Louis,St. Louis City,MO,High,"2345 Pine Street, Ste 650, St. Louis, MO"
"Miller's Heating and Cooling Consultants, Inc.",41.697117,-87.642897,10824 S Halsted St,Chicago,Cook County,IL,High,"10824 South Halsted Suite 102, PO Box 557683, Chicago, IL"
"Milo Grow, LLC",41.937988,-87.639916,3100 N Sheridan Rd,Chicago,Cook County,IL,High,"3100 N Sheridan Rd, Suite 14C, Chicago, IL"
"Mimi Productions, Ltd.",41.96082,-87.688374,4343 N Western Ave,Chicago,Cook County,IL,High,"4343 N Western Ave, #1N, Chicago, IL"
"Minas Espresso, Inc.",38.821986,-90.040992,4767 Signature Industrial Dr,Edwardsville,Madison County,IL,High,"4767 Signature Industrial Dr, Unit C, Edwardsville, IL"
"Mind Over Matter Health & Wellness, Inc.",41.820866,-87.612927,4017 S Vincennes Ave,Chicago,Cook County,IL,High,"4017 S Vincennes Ave, Unit 1, Chicago, IL"
"Mindboard, Inc.",38.9169,-77.53308,25321 Fairbanks Pl,Chantilly,Fairfax County,VA,High,"25321 Fairbanks Pl Ste 100, Chantilly, VA"
Mini Landscaping Co. Inc.,40.13698959,-88.27719116,,Champaign,Champaign County,IL,Medium,"PO Box 6898, Champaign, IL"
Mini Trucking Company,41.89514875,-88.1196719,Doris Ave,Carol Stream,DuPage County,IL,Medium,"25W277 Doris Ave, Carol Stream, IL"
"Minor Major Entertainment, Limited Partnership",41.90464401,-87.63448334,,Chicago,Cook County,IL,High,"Jil Ross, C/O Minor Major Entertainment, Chicago, IL"
"Minor's Unique Printing, Inc.",42.271814,-87.907491,14047 W Petronella Dr,Libertyville,Lake County,IL,High,"14047 W Petronella Drive, Suite 101, Libertyville, IL"
"Mintex, Inc.",41.893959,-87.702762,700 N Sacramento Blvd,Chicago,Cook County,IL,High,"700 N Sacramento Blvd Ste 221, Chicago, IL"
Miramar International Group Inc.,41.83114,-87.804744,345 E Burlington St,Riverside,Cook County,IL,High,"345 E Burlington St, Suite C1, Riverside, IL"
Mirza Baig & Co.,41.879758,-87.626541,30 E Adams St,Chicago,Cook County,IL,High,"30 E Adams Street, Suite 420, Chicago, IL"
Miss Lilly's Cleaning Service,41.599793,-87.650714,15929 Loomis Ave,Harvey,Cook County,IL,High,"15929 Loomis Avenue, House, Harvey, IL"
"Mission Plus Strategy Consulting, Inc.",42.0351363,-87.692873,931 Ashland Ave,Evanston,Cook County,IL,High,"931 Ashland Ave, Evanston, IL"
"Mitchell & Franklin Engineering, LLC",41.7114022,-87.6004495,978 E 100th Pl,Chicago,Cook County,IL,High,"978A E 100th Pl, Chicago, IL"
"Mitchell & Titus, LLP",40.706153,-74.006806,80 Pine St,New York,,NY,High,"80 Pine St, 32ND Fl, New York, NY"
Mitchell Design & Construction Co.,41.806855,-87.616215,4823 S King Dr,Chicago,Cook County,IL,High,"4823 South King Drive, Chicago, IL"
Mitchell Development Group Inc.,41.741641,-88.274532,1763 Rebecca Ln,Aurora,Kane County,IL,High,"1763 Rebecca Lane, Aurora, IL"
Mitchell Steel Incorporated,41.7502877,-87.9091115,124 Northgate Pl,Burr Ridge,DuPage County,IL,High,"124 Northgate Pl, Burr Ridge, IL"
"Mo's Electrical Manufacturing & Supply, LLC",39.50275945,-88.14000288,6136 N County Road 1800E,Charleston,Coles County,IL,High,"6136 N County Road 1120 East, Charleston, IL"
Mobile Health & Testing Services,41.6405464,-88.2747045,27107 Thornwood Blvd,Plainfield,Will County,IL,High,"27107 Thornwood Blvd, Plainfield, IL"
Mobile Mental Wellness LLC,41.709591,-87.532472,10208 S Indianapolis Ave,Chicago,Cook County,IL,High,"10208 S Indianapolis Ave #301, Chicago, IL"
"Mobilematics, Inc.",37.406305,-121.976585,5201 Great America Pkwy,Santa Clara,Santa Clara County,CA,High,"5201 Great America Parkway, Ste 320, Santa Clara, CA"
"Mobility Innovation, Inc.",41.894982,-87.678165,2026 W Superior St,Chicago,Cook County,IL,High,"2026 W Superior St, Chicago, IL"
Mobility ME LLC,41.851482,-87.937563,700 Commerce Dr,Oak Brook,DuPage County,IL,High,"700 Commerce Drive, Suite 500, Oak Brook, IL"
"Mode Architects, P.C.",41.893709,-87.637485,343 W Erie St,Chicago,Cook County,IL,High,"343 W Erie St Suite 410, Suite 210, Chicago, IL"
Modern Edge LLC,41.4626255,-87.0968307,653 Steele Dr,Valparaiso,Porter County,IN,Medium,"653 Steel Drive, Valparaiso, IN"
"Modern Living Construction and Management, Inc.",41.886226,-87.732455,4242 W Lake St,Chicago,Cook County,IL,High,"4242 W Lake St, Chicago, IL"
"Modern Space, Inc.",42.320422,-88.954784,8189 Starwood Dr,Loves Park,Winnebago County,IL,High,"8189 Starwood Dr, Loves Park, IL"
"Modern Times, Inc.",34.190195,-118.111841,1892 E Altadena Dr,Altadena,Los Angeles County,CA,High,"1892 E Altadena Dr, Altadena, CA"
Modesto Management LLC,41.86694,-87.808784,1048 Hannah Ave,Forest Park,Cook County,IL,High,"1048 Hannah Ave, Forest Park, IL"
Mohanty Gargiulo LLC,40.754392,-73.976092,230 Park Ave,New York,,NY,High,"230 Park Avenue, 3rd Floor West, New York, NY"
Mohr Oil Company,41.87193,-87.809048,7340 Harrison St,Forest Park,Cook County,IL,High,"7340 Harrison St, Forest Park, IL"
Moises Martinez,41.783368,-87.69438,6041 S Mozart St,Chicago,Cook County,IL,High,"6041 S Mozart Ave, Chicago, IL"
"Molite Electric, Inc.",41.690226,-87.645611,11207 S Sangamon St,Chicago,Cook County,IL,High,"11207 South Sangamon, Chicago, IL"
Molly Meyer LLC,41.819019,-87.625847,4131 S State St,Chicago,Cook County,IL,High,"4131 S State Street, Suite 2, Chicago, IL"
"Molly O'Toole & Associates, Limited",41.878844,-88.01146,450 S Stewart Ave,Lombard,DuPage County,IL,High,"450 South Stewart Avenue, Lombard, IL"
Molter Corporation,41.543097,-87.803504,7635 W 191st St,Tinley Park,Cook County,IL,High,"7635 W 191st St, Tinley Park,, IL"
Momentum Coffee Holdings Inc.,41.853657,-87.626735,2119 S State St,Chicago,Cook County,IL,High,"2119 South State St, Chicago, IL"
"Momentum Communications, Inc.",42.1827421,-88.2276642,1 Saville Row,Barrington,Cook County,IL,High,"1 Saville Row, Barrington, IL"
"Momentum Consultants, LLC",41.729928,-87.572758,9059 S Clyde Ave,Chicago,Cook County,IL,High,"9059 S Clyde Ave, Chicago, IL"
"Monarch Contract Builders, LLC",41.885941,-87.790693,122 Wesley Ave,Oak Park,Cook County,IL,High,"122 Wesley Ave #1, Oak Park, IL"
"Monarch Education Consultants, LLC",41.744511,-87.699454,8159 S Albany Ave,Chicago,Cook County,IL,High,"8159 S Albany Avenue, Chicago, IL"
Moncure & Associates Inc.,41.746432,-87.694102,8058 S Mozart St,Chicago,Cook County,IL,High,"8058 S Mozart St, Chicago, IL"
"Mondo Terrazzo, Inc.",41.9331267,-87.85957,9333 Schiller Blvd,Franklin Park,Cook County,IL,High,"9333 Schiller Boulevard, Franklin Park, IL"
"Mondre Energy, Inc.",39.954041,-75.17031,1800 John F Kennedy Blvd,Philadelphia,Philadelphia County,PA,High,"1800 John F Kennedy Blvd Suite 1504, Philadelphia, PA"
Mono Trucking Inc.,41.952035,-87.948474,228 Judson St,Bensenville,DuPage County,IL,High,"228 Judson St, Bensenville, IL"
Monoceros Corporation,42.2198631,-88.0305254,5 Robert Ct,Hawthorn Woods,Lake County,IL,High,"5 Robert Court, Hawthorn Woods, IL"
"Montefusco HVAC, Inc.",40.787116,-89.627122,2200 W Altorfer Dr,Peoria,Peoria County,IL,High,"2200 West Altorfer Drive, Suite D, Peoria, IL"
"Montel Technologies, LLC",41.892125,-87.63659,333 W Ohio St,Chicago,Cook County,IL,High,"333 W Ohio St, Chicago, IL"
"Montemayor Construction, Inc.",41.9878642,-88.33076329,1695 N Lancaster Rd,South Elgin,Kane County,IL,High,"1695 North Lancaster Rd, South Elgin, IL"
Montenegro Paper Ltd.,41.983428,-88.078918,25 E Main St,Roselle,DuPage County,IL,High,"25 E Main Street, Suite 205, Roselle, IL"
"Monterrey Security Consultants, Inc.",41.851813,-87.667899,2232 S Blue Island Ave,Chicago,Cook County,IL,High,"2232 South Blue Island Avenue, Chicago, IL"
Monty Hair Design Studio dba Marquin Salon,41.902928,-87.681946,2157 W Division St,Chicago,Cook County,IL,High,"2157 W Division St, Chicago, IL"
"Moody Nolan, Inc.",41.879089,-87.631819,209 S LaSalle St,Chicago,Cook County,IL,High,"209 South Lasalle Street, Suite 820, Chicago, IL"
Moon & Star Trucking Inc.,41.745133,-87.591362,8225 S Kenwood Ave,Chicago,Cook County,IL,High,"8225 S Kenwood, Chicago, IL"
Moore Jones & Associates,41.760566,-87.684714,7312 S Artesian Ave,Chicago,Cook County,IL,High,"7312 S Artesian Ave #2, Chicago, IL"
"Moore Security, Inc.",41.678199,-87.681094,11828 S Western Ave,Chicago,Cook County,IL,High,"11828 S Western Avenue, Chicago, IL"
"Moose Sports Surfaces, Ltd.",41.9232525,-87.6617867,2257 N Wayne Ave,Chicago,Cook County,IL,High,"2257 North Wayne Avenue #2C, Chicago, IL"
Morcom Construction Company,41.7728694,-87.6121622,521 E 67th St,Chicago,Cook County,IL,High,"521 E 67th St, Chicago, IL"
"Morcom N.V., Inc.",41.772802,-87.612204,519 E 67th St,Chicago,Cook County,IL,High,"519 E 67th Street, Chicago, IL"
"Moreno And Sons, Inc.",41.565186,-88.140771,2366 Plainfield Rd,Crest Hill,Will County,IL,High,"2366 Plainfield Road, Crest Hill, IL"
Moreno Architects Ltd dba JGMA,41.892123,-87.635095,223 W Ohio St,Chicago,Cook County,IL,High,"223 W Ohio Street, Chicago, IL"
"Morfin Construction General Carpentry, Inc.",41.921338,-87.944468,730 N Larch Ave,Elmhurst,DuPage County,IL,High,"730 North Larch Avenue, Elmhurst, IL"
"Morreale Public Affairs Group, Inc.",42.00313,-87.816303,6703 N Northwest Hwy,Chicago,Cook County,IL,High,"6703 N Northwest Highway, 2A, Chicago, IL"
"Morrissey Contracting Company, Inc.",38.934597,-90.19275,703 Southmoor Pl,Godfrey,Madison County,IL,High,"703 Southmoor Place, Godfrey, IL"
"Mosaic Associates, Inc.",38.654104,-89.986622,106 E Brookhaven Dr,Caseyville,St. Clair County,IL,High,"106 E Brookhaven Dr, Caseyville, IL"
Mosley Construction 1 LLC,41.088816,-87.601845,2530 S 14000E Rd,Leesville,Kankakee County,IL,Medium,"2530 S 14000E Rd, Pembroke Township, IL"
"Moss Design, Inc",41.931786,-87.699849,2855 W Diversey Ave,Chicago,Cook County,IL,High,"2855 West Diversey Avenue, Chicago, IL"
Motion Solutions LLC,41.956164,-87.873822,9912 Irving Park Rd,Schiller Park,Cook County,IL,High,"9912 Irving Park Road, Schiller Park, IL"
"Motrk, Inc.",41.996008,-87.762271,6318 N Spokane Ave,Chicago,Cook County,IL,High,"6318 N Spokane, Chicago, IL"
Moxie Design Co.,40.090792,-88.303532,3501 Lakeshore Dr,Champaign,Champaign County,IL,High,"3501 Lakeshore Dr, Champaign, IL"
Mpact Strategic Consulting LLC,29.729127,-95.453056,4635 Southwest Fwy,Houston,Harris County,TX,High,"4635 Southwest Freeway, Suite 700, Houston, TX"
"Mpulse Healthcare & Technology, LLC",29.622209,-95.604092,3 Sugar Creek Center Blvd,Sugar Land,Fort Bend County,TX,High,"3 Sugar Creek Center Blvd, Ste 100, Sugarland, TX"
Mr Lock Transport Company,42.0339087,-88.3475277,Williamsburg Dr,Elgin,Kane County,IL,Medium,"10n631 Williamsburg Dr, Elgin, IL"
Mr Lock Trucking Inc,42.0339087,-88.3475277,Williamsburg Dr,Elgin,Kane County,IL,Medium,"10N631 Williamsburg Dr, Elgin, IL"
"Ms. Belle's Property Management, Inc.",41.4766842,-87.9875837,2455 Palmer Ranch Dr,New Lenox,Will County,IL,High,"2455 Palmer Ranch Drive, New Lenox, IL"
Ms. Sebastian Corp.,41.994887,-87.695026,6228 N Rockwell St,Chicago,Cook County,IL,High,"6228 N Rockwell St, Chicago, IL"
Ms. Valerie Walls Professional Janitorial Service,41.742457,-87.689005,2633 W 83rd St,Chicago,Cook County,IL,High,"2633 West 83rd Street, Chicago, IL"
"MsPsGFree, Inc.",41.783313,-87.597477,6127 S University Ave,Chicago,Cook County,IL,High,"6127 S University, Ste 34, Chicago, IL"
Msquared Professional Services,41.759308,-87.578121,7447 S Euclid Pkwy,Chicago,Cook County,IL,High,"7447 S Euclid Parkway, Chicago, IL"
Mt. Hermon Planning & Permitting Corp.,41.891382,-87.631458,101 W Grand Ave,Chicago,Cook County,IL,High,"101 W Grand Ave, Suite 200, Chicago, IL"
Muhammad CPA and Associates LLC,41.7980988,-87.5859036,5346 S Cornell Ave,Chicago,Cook County,IL,High,"5346 S Cornell Ave, Unit 1405, Chicago, IL"
Mullen Foods LLC,42.002306,-87.776271,6740 N Edgebrook Terrace,Chicago,Cook County,IL,High,"6740 N Edgebrook Terrence, Chicago, IL"
"Muller & Muller, Ltd.",41.895316,-87.65113,700 N Sangamon St,Chicago,Cook County,IL,High,"700 N Sangamon, Chicago, IL"
"Mullick Ventures, LLC",41.798227,-87.874783,835 S Spring Ave,La Grange,Cook County,IL,High,"835 S Spring Ave, La Grange, IL"
"Multi Latino Marketing Agenciy, INC",41.884617,-87.637347,150 N Wacker Dr,Chicago,Cook County,IL,High,"150 N Wacker Dr, Suite 2150, Chicago, IL"
"Multi-Cleaning Services, Inc.",41.711425,-88.203498,2863 95th St,Naperville,DuPage County,IL,High,"2863 West 95th St, Ste 143, Naperville, IL"
